customer_text,brand_reply,intent
@AppleSupport Every since I updated my iPhone 7 to iOS 11.3 my screen keeps freezing and becoming unresponsive.,@388047 We want you to have a reliable device. Let us know in DM when you installed iOS 11.0.3. https://t.co/GDrqU22YpT,device_troubleshooting
"@AppleSupport why does my camera keep resetting to flash on auto, HDR on, and Live on every time I close and then open my camera app?","@259791 We're happy to help To start, what version of iOS are you running? Find that in Settings &gt; General &gt; About.",device_troubleshooting
@115858 FIX THIS FUCKING UPDATE OR JUST GET RID OF THE WHOLE THING!,@795724 We'd be happy to help with any issues you may be having. Could you please send us a DM with what device you're using and what issues you're having so we can get started? https://t.co/GDrqU22YpT,other_general
"What’s wrong with you @115858  lots of #ios app issues with UI glitches, no direct mes from contacts app, search screwed up. #MissSteveJobs https://t.co/wbO3koNzAQ",@611576 Let's take a look at this together. Did the update you were in the middle of address what's happening? Let us know in DM. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport by mistake I chose store as new iPhone what to do now ? Help me please,@173626 You can see how to restore from a backup here: https://t.co/OZqPAHfBRU,other_general
@AppleSupport And it does not impact either battery life or Spotify,@196533 Thanks for checking that. Let's continue troubleshooting in DM. https://t.co/GDrqU2kzhr,device_troubleshooting
@AppleSupport I’ve fixed the issue with support! Thanks,@168225 We’re happy to hear the situation was resolved. Please message us back if you’ve got any other questions in the future. We're online every day from 5am-8pm PST.,other_general
Yo @123765 or @AppleSupport why’d my watch start doing this? https://t.co/2SKkiOMrsn,@248591 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,other_general
"@applesupport trying to re-add ringtones to my iPhone w. iTunes 12.7. dragging files to device doesn't work. ""Manually manage"" is selected",@347219 We'd love to help with this. Are you following these steps? https://t.co/MaEpwkTXRn Let us know in DM and we'll dig deeper. https://t.co/GDrqU22YpT,device_troubleshooting
@AppleSupport I did that yesterday. It didn’t even last a day.,@627009 We're glad to help look into this further. Is the text replacement also set up on your iPad? Please DM us if so. https://t.co/GDrqU22YpT,other_general
"@AppleSupport Yes they are. Headset, Bose Soundlink Mini and my car audio. It's always the same. I'm on iOS 11.0.3 btw","@357586 OK great. You mentioned Control Center, are you pressing the Bluetooth button in there at all when you notice them disconnecting?",other_general
@115858 very #disappointing pls dont #bluff ppl in the name of warranty bcoz even after having it its not #covering &amp; really #annoying 😡,@823119 We want to help. DM us and let us know more about what's going on. https://t.co/GDrqU22YpT,other_general
"@116333 @AppleSupport I’m amazed at how bad the ios11 has been. My phone is overheating, photos gone haywire and battery life sucks.Fix it",@374623 We're here to help. Which version of iOS 11 are you currently running? Send us a DM with the details. https://t.co/GDrqU22YpT,device_troubleshooting
"@AppleSupport  before bringing my iPhone in for Apple Upgrade Program Trade In, do I need to wipe it, or just back it up?","@470347 We recommend making a backup first, then erasing the device before trading it in. Check out: https://t.co/0HvcQRwVFu",other_general
@AppleSupport Thanks homies,@780800 That's great news! Reach back out if you need us in the future.,other_general
"@AppleSupport iOS 11.0.2, says its up to date","@285167 Did this issue just start after updating your iOS software? DM us, and we'll proceed from there: https://t.co/GDrqU22YpT",other_general
"No good news in my daily software update check. iOS11 is unbelievably glitchy and buggy, even on the iPhoneX. @AppleSupport",@448974 We would be glad to help you with your iPhone X. Are you seeing issues when using specific apps? Let us know in DM. https://t.co/GDrqU22YpT,device_troubleshooting
@115858 YO GET YO FUCKING SHIT TOGETHER IM BOUT TIRED OF THESE DAMN QUESTION MARKS,@631863 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other_general
"6 years later I still can’t access Contacts on iCloud, what do we need to do to finally get this fixed, @AppleSupport? //cc @119462 https://t.co/EP9KWcig3M","@119461 You should be able to access your iCloud contacts on the web. DM us, and we'll see what we can do. https://t.co/GDrqU22YpT",account_access
"@54151 @115858 @AppleSupport ja q ele nao chegou no Brasil eles n podem abrir e agora, cm proceder?!","@422746 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",other_general
muy decepcionada por su servicio de atención al cliente donde no se puede hacer ni una queja @115858 @AppleSupport,@281272 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,other_general
@AppleSupport just giving you guys a heads up my portrait mode has been acting weird. When I turn it off it doesn’t go sideways it just stays locked on.,@265339 Thanks for reaching out. Which iPhone and specific iOS version are you using currently?,other_general
Whenever I type the letter i a symbol with a box shows up !! Is anyone else having this problem?!!? How to fix it?? @AppleSupport @115858,"@597557 If you're having this issue, please visit https://t.co/xU1AGHStV6 for steps to address this. DM us any questions. https://t.co/GDrqU22YpT",feature_howto
@AppleSupport 7 plus iOS 11.1,@393318 Thanks. Let's look into this further via DM. Let us know which country you're located in to get started. https://t.co/GDrqU22YpT,other_general
Ok @AppleSupport why are my videos stuck in “Preparing...” when I’m trying to AirDrop files to my MacBook Pro?!,@808562 We'd like to hear more about this. May we ask what method you're using to Airdrop? How big are the files?,device_troubleshooting
@AppleSupport Still realllllly slow across almost all my apps and especially Siri voice commands,@314423 Thanks for the update. Let's work on this further in DM. Send us which device you are seeing these symptoms with. https://t.co/GDrqU22YpT,device_troubleshooting
suddenly a black screen with a spinning wheel comes up. why is this happening &amp; how to fix it? pls help 😞 @115858 @AppleSupport,"@246276 We know how important it is to have a reliable iPhone. We recommend backing up your device and following the steps laid out in this article:
https://t.co/osZOKKTalm

This article will walk you through backing up your device: 
https://t.co/4f8hwT5to6",device_troubleshooting
Hey @AppleSupport. I️ have a problem. I️ don’t think I️ is working right because I️ don’t see I️ when I️ tweet. I️ yay ya I️.,@437455 Thanks for reaching out. We recently released iOS 11.1.1 which may resolve the issue. You’ll want to be sure to back up and update if you haven’t already. DM us if you’re still having issues. https://t.co/GDrqU22YpT,device_troubleshooting
@115858 my iPhone hangs after iOS 11.1 help !,@149698 That is certainly not the experience we want you to have. We have released a more recent update. Please update to iOS version 11.1.2 and let us know if you are still experiencing the same issues.,device_troubleshooting
"@AppleSupport If a business has definitely had a name change and located at the same address, how long does it take for that to be changed in the Maps App?","@266762 We can help. Please report this issue to us, so that our teams can look into this: https://t.co/jiMIBQw7go",device_troubleshooting
".@AppleSupport hi - I’ve been awake since 6.15am and in two hours my iPhone is down to 16% - I’ve only been looking at Twitter on and off, listening to music. What’s happened to battery life on your phones? It was never like this before the latest update","@125208 We know how important it is to be able to depend on your battery. Reach out to us in DM and let us know when you first noticed that the battery life was not lasting as long as expected, which iPhone you are using, and if it seems worse when using certain apps. https://t.co/GDrqU22YpT",device_troubleshooting
